CLIENT INDUSTRY,CLIENT OTHER INDUSTRY,CLIENT NAME
REAL ESTATE & CONSTRUCTION,,"Irving Park Holdings, LLC"
REAL ESTATE & CONSTRUCTION,,JAB Merger LLC
REAL ESTATE & CONSTRUCTION,,Jackson Aberdeen Ventures LLC
REAL ESTATE & CONSTRUCTION,,"Jacobs, Alex"
REAL ESTATE & CONSTRUCTION,,"JAEGER ELECTRIC, INC. C/O JAMES JAEGER"
REAL ESTATE & CONSTRUCTION,,Jaime Guzman
REAL ESTATE & CONSTRUCTION,,JAMA 5501 LLC
REAL ESTATE & CONSTRUCTION,,JAMA Investments II LLC
REAL ESTATE & CONSTRUCTION,,James  & Anna Wisman
REAL ESTATE & CONSTRUCTION,,James McIntyre
REAL ESTATE & CONSTRUCTION,,JAM Productions
REAL ESTATE & CONSTRUCTION,,"Jason Vondrachek c/o Larrabee Partners, LLC"
REAL ESTATE & CONSTRUCTION,,JCF Real Estate
REAL ESTATE & CONSTRUCTION,,JDL Development Co.
REAL ESTATE & CONSTRUCTION,,JDL Development corp.
REAL ESTATE & CONSTRUCTION,,JDL Development Corp
REAL ESTATE & CONSTRUCTION,,"JD Real Estate, Inc"
REAL ESTATE & CONSTRUCTION,,Jeff Aeder
REAL ESTATE & CONSTRUCTION,,Jeff Minor
REAL ESTATE & CONSTRUCTION,,JEFFREY MICHAEL C/O HORIZON REALTY GROUP
REAL ESTATE & CONSTRUCTION,,Jenel Management Copr
REAL ESTATE & CONSTRUCTION,,Jenel Management Corp
REAL ESTATE & CONSTRUCTION,,"Jenny Builders, INc"
REAL ESTATE & CONSTRUCTION,,Jewel Food Store
REAL ESTATE & CONSTRUCTION,,Jewel Osco
REAL ESTATE & CONSTRUCTION,,Jewel-Osco
REAL ESTATE & CONSTRUCTION,,"JFA Real Estate, a subsidiary of Structured Development LLC"
REAL ESTATE & CONSTRUCTION,,"JFJ300 Huron, LLC"
REAL ESTATE & CONSTRUCTION,,"Jiang, Bing"
REAL ESTATE & CONSTRUCTION,,"J.K. Equities, LLC"
REAL ESTATE & CONSTRUCTION,,JK Equities LLC
REAL ESTATE & CONSTRUCTION,,Joel Kennedy Constructing Corp.
REAL ESTATE & CONSTRUCTION,,John Buck Co.
REAL ESTATE & CONSTRUCTION,,John Marshall Law School
REAL ESTATE & CONSTRUCTION,,Johnny's Ice House
REAL ESTATE & CONSTRUCTION,,John Paul II Newman Foundation
REAL ESTATE & CONSTRUCTION,,"John & Rick Hansen c/o Hansen Realty, Inc."
REAL ESTATE & CONSTRUCTION,,"Johnson & Lee, Ltd."
REAL ESTATE & CONSTRUCTION,,Jones Lang LaSalle
REAL ESTATE & CONSTRUCTION,,"JOSEPH CALDWELL, JR."
REAL ESTATE & CONSTRUCTION,,Joseph Freed & Associates
REAL ESTATE & CONSTRUCTION,,Joseph Kiferbaum
REAL ESTATE & CONSTRUCTION,,"JSM Venture, Inc"
REAL ESTATE & CONSTRUCTION,,"Jupiter Realty Company,. LLC"
REAL ESTATE & CONSTRUCTION,,Jusef D. Jackson
REAL ESTATE & CONSTRUCTION,,J & X Nail Spa
REAL ESTATE & CONSTRUCTION,,"Kaeding, David"
REAL ESTATE & CONSTRUCTION,,Karolina Makowski
REAL ESTATE & CONSTRUCTION,,"Kartheiser, Joe & Amy"
REAL ESTATE & CONSTRUCTION,,Kasper Development Ltd
REAL ESTATE & CONSTRUCTION,,Kasper Development LTD
REAL ESTATE & CONSTRUCTION,,K Development
REAL ESTATE & CONSTRUCTION,,KDP Ashland LLC
REAL ESTATE & CONSTRUCTION,,Keating Building Little Village LLC
REAL ESTATE & CONSTRUCTION,,Kelly Construction & Design Ltd
REAL ESTATE & CONSTRUCTION,,"Kenmore Commons, LLC"
REAL ESTATE & CONSTRUCTION,,Kenmore Estates LLC
REAL ESTATE & CONSTRUCTION,,"Kennedy-Jordan Manor, LLC"
REAL ESTATE & CONSTRUCTION,,Kennelly Square Condominium Association
REAL ESTATE & CONSTRUCTION,,"Keribar, Alan"
REAL ESTATE & CONSTRUCTION,,Kevin Flaherty
REAL ESTATE & CONSTRUCTION,,Key Food Services
REAL ESTATE & CONSTRUCTION,,"Khan, Mahmood"
REAL ESTATE & CONSTRUCTION,,K. Hovanian Homes
REAL ESTATE & CONSTRUCTION,,K Hovnanian Homes 
REAL ESTATE & CONSTRUCTION,,K. Hovnanian Homes
REAL ESTATE & CONSTRUCTION,,K. Hovnanian Homes 
REAL ESTATE & CONSTRUCTION,,KHP Hotel Holding LLC
REAL ESTATE & CONSTRUCTION,,"KJ Manor, LLC-"
REAL ESTATE & CONSTRUCTION,,Knightsbridge
REAL ESTATE & CONSTRUCTION,,Kozy Cyclery
REAL ESTATE & CONSTRUCTION,,"Kramer, Scott"
REAL ESTATE & CONSTRUCTION,,Krause Construction
REAL ESTATE & CONSTRUCTION,,"Krieger, Cory"
REAL ESTATE & CONSTRUCTION,,"Kruse, Howard"
REAL ESTATE & CONSTRUCTION,,"Lakeshore East, LLC"
REAL ESTATE & CONSTRUCTION,,LakeView Strategy Group
REAL ESTATE & CONSTRUCTION,,Lambeth Manor I LLC
REAL ESTATE & CONSTRUCTION,,Land and Lakes Company
REAL ESTATE & CONSTRUCTION,,LAND EQUITIES LLC C/O GENE BERNSHTAM
REAL ESTATE & CONSTRUCTION,,Landmark America
REAL ESTATE & CONSTRUCTION,,Laramar Kona Real Estate Associates LLC
REAL ESTATE & CONSTRUCTION,,Laramis Salon & Day Spa
REAL ESTATE & CONSTRUCTION,,"Larry East, LLC"
REAL ESTATE & CONSTRUCTION,,"Laurens, Xavier"
REAL ESTATE & CONSTRUCTION,,"Lawrence/Austin Associates, LLC"
REAL ESTATE & CONSTRUCTION,,LEADUK INC C/O PAUL DUKACH
REAL ESTATE & CONSTRUCTION,,Leasing Manager Real Estate
REAL ESTATE & CONSTRUCTION,,Ledcor Construction
REAL ESTATE & CONSTRUCTION,,LEE HARRIS
REAL ESTATE & CONSTRUCTION,,Lend Lease
REAL ESTATE & CONSTRUCTION,,Lennar Corp.
REAL ESTATE & CONSTRUCTION,,"Lennar Multifamily Investors, LLC"
REAL ESTATE & CONSTRUCTION,,Level Builders Inc
REAL ESTATE & CONSTRUCTION,,Lexington Group
REAL ESTATE & CONSTRUCTION,,"Lexington Homes, LLC"
REAL ESTATE & CONSTRUCTION,,"Lexington Homes, LLC "
REAL ESTATE & CONSTRUCTION,,LG Construction + Development
REAL ESTATE & CONSTRUCTION,,LG Development Group
REAL ESTATE & CONSTRUCTION,,"LG Development Group, LLC"
REAL ESTATE & CONSTRUCTION,,"LGLC, LLC"
REAL ESTATE & CONSTRUCTION,,Lightengale Group / Iceberg Development
REAL ESTATE & CONSTRUCTION,,Lil Kickers-Chicago LLC
REAL ESTATE & CONSTRUCTION,,"Lincoln, Ashland @ Belmont LLC"
REAL ESTATE & CONSTRUCTION,,Linc-West LLC
REAL ESTATE & CONSTRUCTION,,"Lipe, Steve"
REAL ESTATE & CONSTRUCTION,,Lisa Cha
REAL ESTATE & CONSTRUCTION,,"Little Village Partners, LLC"
REAL ESTATE & CONSTRUCTION,,L&MC Investments LLC
REAL ESTATE & CONSTRUCTION,,"LMG2, LLC"
REAL ESTATE & CONSTRUCTION,,Lockwood Development Partners
REAL ESTATE & CONSTRUCTION,,Longford Construction Inc
REAL ESTATE & CONSTRUCTION,,"Louis Rossi c/o Aragon Real Estate, LLC"
REAL ESTATE & CONSTRUCTION,,Loukas Development
REAL ESTATE & CONSTRUCTION,,"Loukas, Michael"
REAL ESTATE & CONSTRUCTION,,LP Ventures LLP
REAL ESTATE & CONSTRUCTION,,LUCHA
REAL ESTATE & CONSTRUCTION,,LV Station LLC
REAL ESTATE & CONSTRUCTION,,Lycee Francais De Chicago
REAL ESTATE & CONSTRUCTION,,"MacAdam & Company, Ltd"
REAL ESTATE & CONSTRUCTION,,Macerich
REAL ESTATE & CONSTRUCTION,,Macerich Company
REAL ESTATE & CONSTRUCTION,,MAC Property Management
REAL ESTATE & CONSTRUCTION,,"Madia, Mr. Donald"
REAL ESTATE & CONSTRUCTION,,Madison Capital
REAL ESTATE & CONSTRUCTION,,Madison-DesPlaines Development LLC
REAL ESTATE & CONSTRUCTION,,"Magnolia Court Apartments, LLC"
REAL ESTATE & CONSTRUCTION,,"Magnolia Courts, LLC"
REAL ESTATE & CONSTRUCTION,,Magnum Homes
REAL ESTATE & CONSTRUCTION,,Mahogony Chicago 47 LLC
REAL ESTATE & CONSTRUCTION,,"Malk, Arnie"
REAL ESTATE & CONSTRUCTION,,Malnati Organization
REAL ESTATE & CONSTRUCTION,,"MAM, LLC"
REAL ESTATE & CONSTRUCTION,,"Maple Court Apts., LLC"
REAL ESTATE & CONSTRUCTION,,Marc Realty
REAL ESTATE & CONSTRUCTION,,Mark and Sonia Suzumoto
REAL ESTATE & CONSTRUCTION,,Mark Goodman
REAL ESTATE & CONSTRUCTION,,"Mark IV Realty Group, Inc"
REAL ESTATE & CONSTRUCTION,,"Marol State, LLC"
REAL ESTATE & CONSTRUCTION,,"Martinez, Manuel"
REAL ESTATE & CONSTRUCTION,,Maxim's Chicago Restaurant Partners
REAL ESTATE & CONSTRUCTION,,"Mayfair Plaza 63, LLC"
REAL ESTATE & CONSTRUCTION,,"May Street, LLC"
REAL ESTATE & CONSTRUCTION,,MB Real Estate
REAL ESTATE & CONSTRUCTION,,M Brothers Properties LLC
REAL ESTATE & CONSTRUCTION,,MC ASB 312 Carpenter LLC
REAL ESTATE & CONSTRUCTION,,"MC ASB 934 Fulton, LLC"
REAL ESTATE & CONSTRUCTION,,"MC ASB 939 Fulton, LLC"
REAL ESTATE & CONSTRUCTION,,McCaffery Interests
REAL ESTATE & CONSTRUCTION,,McDonagh Demolition 
REAL ESTATE & CONSTRUCTION,,"McGrew, Sean"
REAL ESTATE & CONSTRUCTION,,McHugh Development & Construction
REAL ESTATE & CONSTRUCTION,,MCJ Development LLC
REAL ESTATE & CONSTRUCTION,,MCZ Develomment Inc.
REAL ESTATE & CONSTRUCTION,,"MCZ Develomment Inc., c/o Mike Lerner"
REAL ESTATE & CONSTRUCTION,,MCZ Development
REAL ESTATE & CONSTRUCTION,,"MCZ Winnebago Development, LLC c/o Michael Lerner"
REAL ESTATE & CONSTRUCTION,,M Development
REAL ESTATE & CONSTRUCTION,,Meade Electric Co.
REAL ESTATE & CONSTRUCTION,,"Meade Electric Company, Inc."
REAL ESTATE & CONSTRUCTION,,"Meader, Tom"
REAL ESTATE & CONSTRUCTION,,"Meador, Thomas"
REAL ESTATE & CONSTRUCTION,,"Meder, Brent"
REAL ESTATE & CONSTRUCTION,,"Media Communications, Inc d%2fb%2fa Visual Cast"
REAL ESTATE & CONSTRUCTION,,MedProperties Group
REAL ESTATE & CONSTRUCTION,,Med Properties LLC
REAL ESTATE & CONSTRUCTION,,"Meenan, Patrick"
REAL ESTATE & CONSTRUCTION,,Mega Development
REAL ESTATE & CONSTRUCTION,,Merchandise Mart
REAL ESTATE & CONSTRUCTION,,Mercy Housing Lakefront
REAL ESTATE & CONSTRUCTION,,Mesa Development Corp.
REAL ESTATE & CONSTRUCTION,,"Mesa Development, LLC"
REAL ESTATE & CONSTRUCTION,,Mesirow Financial
REAL ESTATE & CONSTRUCTION,,Metropolis Investment Holdings
REAL ESTATE & CONSTRUCTION,,Metropolitan Housing Development Corp
REAL ESTATE & CONSTRUCTION,,Meyer Bergman
REAL ESTATE & CONSTRUCTION,,MGM %2f Terrell Grp.
REAL ESTATE & CONSTRUCTION,,"MGM Construction/The Terrell Group, Inc."
REAL ESTATE & CONSTRUCTION,,"MHL Keating MM, LLC (Sole member, Mercy Housing Lakefront)"
REAL ESTATE & CONSTRUCTION,,"Mia Property Acquisitions, LLC c/o Bartlomiej Przyjemski"
REAL ESTATE & CONSTRUCTION,,"Michael Krueger c/o 4635 Broadway, LLC"
REAL ESTATE & CONSTRUCTION,,Michael Nitekman
REAL ESTATE & CONSTRUCTION,,Michaels Development Company
REAL ESTATE & CONSTRUCTION,,Michigan Avenue Real Estate Group
REAL ESTATE & CONSTRUCTION,,Michigan Plaza LLC
REAL ESTATE & CONSTRUCTION,,Michigan Wacker Associates
REAL ESTATE & CONSTRUCTION,,Mid-America Asset Management Inc
REAL ESTATE & CONSTRUCTION,,Mid-Continental Bldg Corp
REAL ESTATE & CONSTRUCTION,,Middlefork Luxury
REAL ESTATE & CONSTRUCTION,,Midway Concessions LLC
REAL ESTATE & CONSTRUCTION,,Midwest Property Group
REAL ESTATE & CONSTRUCTION,,"Midwest Property Group, Ltd."
REAL ESTATE & CONSTRUCTION,,Midwest Related
REAL ESTATE & CONSTRUCTION,,Mike Hagenson
REAL ESTATE & CONSTRUCTION,,Miles Management Corp
REAL ESTATE & CONSTRUCTION,,Millennium East LLC
REAL ESTATE & CONSTRUCTION,,Millennium Parking Garages LLC
REAL ESTATE & CONSTRUCTION,,Millennium Park Plaza LLC
REAL ESTATE & CONSTRUCTION,,"Millennium Park Plaza, LLC"
REAL ESTATE & CONSTRUCTION,,"Miller, Patrrick"
REAL ESTATE & CONSTRUCTION,,"Milwaukee 1422, LLC"
REAL ESTATE & CONSTRUCTION,,Milwaukee Foster LLC
REAL ESTATE & CONSTRUCTION,,"Milwaukee Foster, L.L.C."
REAL ESTATE & CONSTRUCTION,,"Miranzadeh, Florian"
REAL ESTATE & CONSTRUCTION,,MK Construction 
REAL ESTATE & CONSTRUCTION,,M.K.Construction Builders Inc. 
REAL ESTATE & CONSTRUCTION,,"ML Realty Partners, LLC"
REAL ESTATE & CONSTRUCTION,,MMJ America Holding Company LLC
REAL ESTATE & CONSTRUCTION,,MOE Construction Industry Research & Service Trust Fund
REAL ESTATE & CONSTRUCTION,,"Monroe Acquisition Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Monroe Acquisiton Partners
REAL ESTATE & CONSTRUCTION,,Monroe Investments Partners LLC
REAL ESTATE & CONSTRUCTION,,"Monticellohouse, LLC"
REAL ESTATE & CONSTRUCTION,,Montrose Claredon Partners LLC
REAL ESTATE & CONSTRUCTION,,Montrose Clarendon Partners LLC
REAL ESTATE & CONSTRUCTION,,"Montrose Green, LLC"
REAL ESTATE & CONSTRUCTION,,Morgah LLC
REAL ESTATE & CONSTRUCTION,,Morgan Management LLC
REAL ESTATE & CONSTRUCTION,,Morningside Stewart LLC
REAL ESTATE & CONSTRUCTION,,"Morrison, Timothy & Ann"
REAL ESTATE & CONSTRUCTION,,"Motor Row Properties, LLC"
REAL ESTATE & CONSTRUCTION,,MR 6834 Western LLC
REAL ESTATE & CONSTRUCTION,,MR CLARK 3473 OPERATING LLC C/O 
REAL ESTATE & CONSTRUCTION,,"M & R Development, LLC"
REAL ESTATE & CONSTRUCTION,,MR Properties 
REAL ESTATE & CONSTRUCTION,,MR Properties LLC
REAL ESTATE & CONSTRUCTION,,MRR 2036 S Michigan Ave LLC
REAL ESTATE & CONSTRUCTION,,"Mruk, Greg"
REAL ESTATE & CONSTRUCTION,,"Msquared Properties, LLC"
REAL ESTATE & CONSTRUCTION,,"Mulkerrins, Stephen"
REAL ESTATE & CONSTRUCTION,,Museum of Contemporary Art
REAL ESTATE & CONSTRUCTION,,"Nahalka, Vladimir"
REAL ESTATE & CONSTRUCTION,,National Hellenic Museum
REAL ESTATE & CONSTRUCTION,,National Outdoor Signs LLC
REAL ESTATE & CONSTRUCTION,,"National Outdoor Signs, LLC"
REAL ESTATE & CONSTRUCTION,,National Shopping Plazas Inc
REAL ESTATE & CONSTRUCTION,,National Tax Credit II Holdings LLC
REAL ESTATE & CONSTRUCTION,,Natoma/ Diversey Station LLC
REAL ESTATE & CONSTRUCTION,,Navnish Group
REAL ESTATE & CONSTRUCTION,,"Navy Pier, Inc."
REAL ESTATE & CONSTRUCTION,,NEBEL Inc
REAL ESTATE & CONSTRUCTION,,"Nelson, Helen & Rick"
REAL ESTATE & CONSTRUCTION,,Newcastle Limited
REAL ESTATE & CONSTRUCTION,,New Channels Realty
REAL ESTATE & CONSTRUCTION,,New Chinatown Real Estate
REAL ESTATE & CONSTRUCTION,,New China Town Real Estate
REAL ESTATE & CONSTRUCTION,,New Congress LLC c/o PalMet Venture LLC
REAL ESTATE & CONSTRUCTION,,Newmark Knight Frank
REAL ESTATE & CONSTRUCTION,,"New Moms, Inc"
REAL ESTATE & CONSTRUCTION,,New Pisgah Baptist Church
REAL ESTATE & CONSTRUCTION,,"Newport Property Investors, LLC"
REAL ESTATE & CONSTRUCTION,,Newport Real Estate DevelopmentLLC (dba 4007 N Paulina LLC & 4011 N Paulina LLC)
REAL ESTATE & CONSTRUCTION,,New Urban Property Development LLC
REAL ESTATE & CONSTRUCTION,,"Next Realty, LLC"
REAL ESTATE & CONSTRUCTION,,"Nguyen, Tony"
REAL ESTATE & CONSTRUCTION,,NHP Foundation
REAL ESTATE & CONSTRUCTION,,Nicholas Design Collaborative
REAL ESTATE & CONSTRUCTION,,NLP Properties LLC
REAL ESTATE & CONSTRUCTION,,"NM Project Company, LLC"
REAL ESTATE & CONSTRUCTION,,"Noah Properties, LLC c/o Bartlomiej Przyjemski"
REAL ESTATE & CONSTRUCTION,,"North Clark Street, LLC"
REAL ESTATE & CONSTRUCTION,,Northern Illinois Fire Sprinkler Advisory Board
REAL ESTATE & CONSTRUCTION,,"Northwestern Capital Investment Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Northwestern University Setlement Association
REAL ESTATE & CONSTRUCTION,,Northwood Acquisition LLC
REAL ESTATE & CONSTRUCTION,,Novak Construction
REAL ESTATE & CONSTRUCTION,,Novak Construction Company
REAL ESTATE & CONSTRUCTION,,NPL Construction Co. 
REAL ESTATE & CONSTRUCTION,,NRG Clybourn Wrightwood LLC
REAL ESTATE & CONSTRUCTION,,NTCI II
REAL ESTATE & CONSTRUCTION,,Nudell Architects
REAL ESTATE & CONSTRUCTION,,"Obloy, Michael"
REAL ESTATE & CONSTRUCTION,,Odessy Loft owners
REAL ESTATE & CONSTRUCTION,,O'Donnell Investment Co
REAL ESTATE & CONSTRUCTION,,"O'Donnell, Kevin"
REAL ESTATE & CONSTRUCTION,,"Ogden Avenue Properties, LLC"
REAL ESTATE & CONSTRUCTION,,Ogden Development LLC
REAL ESTATE & CONSTRUCTION,,Ogden Partners Deming LLC
REAL ESTATE & CONSTRUCTION,,Olde Prairie Avenue LLC
REAL ESTATE & CONSTRUCTION,,"Onamusi, Victoria"
REAL ESTATE & CONSTRUCTION,,"One Financial Property, LLC"
REAL ESTATE & CONSTRUCTION,,"One North Dearborn Properties, LLC"
REAL ESTATE & CONSTRUCTION,,"One North LaSalle Properties, LLC"
REAL ESTATE & CONSTRUCTION,,Onni Contracting (Chicago) Inc.
REAL ESTATE & CONSTRUCTION,,Open Books
REAL ESTATE & CONSTRUCTION,,"Optima Center Chicago II, LLC"
REAL ESTATE & CONSTRUCTION,,"Optima, Inc"
REAL ESTATE & CONSTRUCTION,,"Orfanos, Pamela"
REAL ESTATE & CONSTRUCTION,,Origin Capital Partners
REAL ESTATE & CONSTRUCTION,,Osprey Capital LLC
REAL ESTATE & CONSTRUCTION,,"Oswald, Joseph"
REAL ESTATE & CONSTRUCTION,,"Otter, Robert"
REAL ESTATE & CONSTRUCTION,,Outlook Development LLC
REAL ESTATE & CONSTRUCTION,,Overhill Development
REAL ESTATE & CONSTRUCTION,,Oxford Capital Group LLC
REAL ESTATE & CONSTRUCTION,,"Oxford Capital Group, LLC"
REAL ESTATE & CONSTRUCTION,,"Ozog, Greg"
REAL ESTATE & CONSTRUCTION,,"Pace Property Group, LLC"
REAL ESTATE & CONSTRUCTION,,"Pacific Chicago, LLC"
REAL ESTATE & CONSTRUCTION,,Pacific Housing Development 888 LLC
REAL ESTATE & CONSTRUCTION,,PanCal Opportunity LLC
REAL ESTATE & CONSTRUCTION,,Pancal Pulaski LLC
REAL ESTATE & CONSTRUCTION,,Pangea Properties
REAL ESTATE & CONSTRUCTION,,"Panoptic Group Development, Inc. c/o Dan Popovych"
REAL ESTATE & CONSTRUCTION,,Parker Kimball LLC
REAL ESTATE & CONSTRUCTION,,Park West
REAL ESTATE & CONSTRUCTION,,Patrick Fitzgerald
REAL ESTATE & CONSTRUCTION,,Patrick O'Flaherty
REAL ESTATE & CONSTRUCTION,,Pattison Group Inc
REAL ESTATE & CONSTRUCTION,,Paul DeWoskin
REAL ESTATE & CONSTRUCTION,,"Paul Petersen, Inc."
REAL ESTATE & CONSTRUCTION,,PCM Real Estate Investment LLC
REAL ESTATE & CONSTRUCTION,,"Peak 5 Capital, LLC"
REAL ESTATE & CONSTRUCTION,,Pearl Properties
REAL ESTATE & CONSTRUCTION,,"PEERLESS DEVELOPMENT, LLC C/O MICHAEL CORDARO"
REAL ESTATE & CONSTRUCTION,,Peerless Real Estate Development LLC
REAL ESTATE & CONSTRUCTION,,Peerless Real Estate Investments LLC Series 1847-49 N Halsted St.
REAL ESTATE & CONSTRUCTION,,PEERLESS REAL ESTATE INVESTMENTS MANAGER LLC C/O MATT WILBUR
REAL ESTATE & CONSTRUCTION,,Peninsula Chicago
REAL ESTATE & CONSTRUCTION,,"Peoria Parking Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Peppercorn Capital
REAL ESTATE & CONSTRUCTION,,Perlmark Realty Corp
REAL ESTATE & CONSTRUCTION,,"Pershing King Drive, LLC"
REAL ESTATE & CONSTRUCTION,,Peter Wydra
REAL ESTATE & CONSTRUCTION,,Phillip Ciaccio
REAL ESTATE & CONSTRUCTION,,Phil Stevens
REAL ESTATE & CONSTRUCTION,,Phoenix Development Partners
REAL ESTATE & CONSTRUCTION,,Phoenix Grand Central LLP
REAL ESTATE & CONSTRUCTION,,"Pittsfield Development, LLC"
REAL ESTATE & CONSTRUCTION,,"Pittsfield Residential II, LLC"
REAL ESTATE & CONSTRUCTION,,Plaza Popular LLC
REAL ESTATE & CONSTRUCTION,,"Plewa, Marian"
REAL ESTATE & CONSTRUCTION,,Plum Creek Communities 
REAL ESTATE & CONSTRUCTION,,"Plunkett, Thomas"
REAL ESTATE & CONSTRUCTION,,"Plymouth Partners, LP"
REAL ESTATE & CONSTRUCTION,,PMG Construction
REAL ESTATE & CONSTRUCTION,,"Podmajerskey, Inc."
REAL ESTATE & CONSTRUCTION,,"Point in Time, LLC"
REAL ESTATE & CONSTRUCTION,,"Polite, Ann"
REAL ESTATE & CONSTRUCTION,,Pope Building Condo. Assoc.
REAL ESTATE & CONSTRUCTION,,Porritt Group LLC
REAL ESTATE & CONSTRUCTION,,Porta Coeli Senior Housing NFP
REAL ESTATE & CONSTRUCTION,,Portsouth Inc
REAL ESTATE & CONSTRUCTION,,Powers and Son Construction
REAL ESTATE & CONSTRUCTION,,Powers and Sons Construction
REAL ESTATE & CONSTRUCTION,,"Powers, Rita & Kevin"
REAL ESTATE & CONSTRUCTION,,Pradeep Patel
REAL ESTATE & CONSTRUCTION,,Pradeep Patel 
REAL ESTATE & CONSTRUCTION,,Praedium Realty
REAL ESTATE & CONSTRUCTION,,Prairie Mortgage
REAL ESTATE & CONSTRUCTION,,Preferred Development
REAL ESTATE & CONSTRUCTION,,Preferred Equities
REAL ESTATE & CONSTRUCTION,,"Preferred - Halsted, LLC"
REAL ESTATE & CONSTRUCTION,,Preferred-Halsted LLC
REAL ESTATE & CONSTRUCTION,,Premier Home Developers
REAL ESTATE & CONSTRUCTION,,"Premium Builders, Ltd."
REAL ESTATE & CONSTRUCTION,,"Prentice, Earl"
REAL ESTATE & CONSTRUCTION,,Preservation of Affordable Housing
REAL ESTATE & CONSTRUCTION,,Prime Group
REAL ESTATE & CONSTRUCTION,,Prime Group Realty Trust
REAL ESTATE & CONSTRUCTION,,Principal Real Estate Investors
REAL ESTATE & CONSTRUCTION,,Prism Development Co
REAL ESTATE & CONSTRUCTION,,Prism Development Company
REAL ESTATE & CONSTRUCTION,,Product Construction Corp 
REAL ESTATE & CONSTRUCTION,,Project Development Services Inc
REAL ESTATE & CONSTRUCTION,,ProLogis
REAL ESTATE & CONSTRUCTION,,"Prologis, Inc."
REAL ESTATE & CONSTRUCTION,,Prologue Inc
REAL ESTATE & CONSTRUCTION,,Property Adventures Corp.
REAL ESTATE & CONSTRUCTION,,Property Market Group
REAL ESTATE & CONSTRUCTION,,Property Markets Group
REAL ESTATE & CONSTRUCTION,,"Province, LLC c/o William Senne"
REAL ESTATE & CONSTRUCTION,,P.T. Equity Investment LLC
REAL ESTATE & CONSTRUCTION,,"Publishing Properties, LLC"
REAL ESTATE & CONSTRUCTION,,Pullman Artspace LLC
REAL ESTATE & CONSTRUCTION,,"Pullman Art Space, LLC"
REAL ESTATE & CONSTRUCTION,,Pullman Park Development LLC
REAL ESTATE & CONSTRUCTION,,"Pullman Park Development, LLC"
REAL ESTATE & CONSTRUCTION,,"Pultz, Joseph"
REAL ESTATE & CONSTRUCTION,,Q.C. Enterprises
REAL ESTATE & CONSTRUCTION,,Quadrum Global
REAL ESTATE & CONSTRUCTION,,"Raftery, Enda"
REAL ESTATE & CONSTRUCTION,,"Rajic, Dali"
REAL ESTATE & CONSTRUCTION,,Randolph Hotel LLC
REAL ESTATE & CONSTRUCTION,,Randolph Place Residences Condominium Association
REAL ESTATE & CONSTRUCTION,,"Randolph Tower City Apartments, LLC"
REAL ESTATE & CONSTRUCTION,,Randolph Tower City Apts. LLC
REAL ESTATE & CONSTRUCTION,,Ranquist Development Group
REAL ESTATE & CONSTRUCTION,,Rass Hospitality
REAL ESTATE & CONSTRUCTION,,"Ravenswood Station, LLC"
REAL ESTATE & CONSTRUCTION,,Ravenswood Terrace LLC
REAL ESTATE & CONSTRUCTION,,Ravenswood Winchester Associates LLC
REAL ESTATE & CONSTRUCTION,,"RCHD, LLC"
REAL ESTATE & CONSTRUCTION,,Read Property Group
REAL ESTATE & CONSTRUCTION,,Rebel Hospitality
REAL ESTATE & CONSTRUCTION,,Red Frog
REAL ESTATE & CONSTRUCTION,,"Rees, David"
REAL ESTATE & CONSTRUCTION,,Regency Centers Corporation
REAL ESTATE & CONSTRUCTION,,"Reistma, Mark"
REAL ESTATE & CONSTRUCTION,,"Reitsma, Mark"
REAL ESTATE & CONSTRUCTION,,Related Midwest
REAL ESTATE & CONSTRUCTION,,Reliable Contracting & Equipment
REAL ESTATE & CONSTRUCTION,,Remet Corporation
REAL ESTATE & CONSTRUCTION,,Remus Partners LLC
REAL ESTATE & CONSTRUCTION,,"Replay Andersonville, Inc"
REAL ESTATE & CONSTRUCTION,,"Retail Properties of America, Inc. (RPAI)"
REAL ESTATE & CONSTRUCTION,,RGBW Ventures 1709 LLC
REAL ESTATE & CONSTRUCTION,,Richard Krueger
REAL ESTATE & CONSTRUCTION,,Richlind Corporation
REAL ESTATE & CONSTRUCTION,,Ridge Development Company LLC
REAL ESTATE & CONSTRUCTION,,"River Bend Real Estate Investments, LLC"
REAL ESTATE & CONSTRUCTION,,River Point LLC
REAL ESTATE & CONSTRUCTION,,River Realty Partners
REAL ESTATE & CONSTRUCTION,,Riverside Investment and Development
REAL ESTATE & CONSTRUCTION,,Riverview Realty Partners
REAL ESTATE & CONSTRUCTION,,"Rizic, Senad"
REAL ESTATE & CONSTRUCTION,,"R.M. Chin & Associates, Inc."
REAL ESTATE & CONSTRUCTION,,RMK Pulaski LLC
REAL ESTATE & CONSTRUCTION,,R. M. Newton Development Corporation
REAL ESTATE & CONSTRUCTION,,"Rockhold, Jennifer & Eric"
REAL ESTATE & CONSTRUCTION,,"Roehm, Chris"
REAL ESTATE & CONSTRUCTION,,"Romano, Tom"
REAL ESTATE & CONSTRUCTION,,"Rosado, Angelo"
REAL ESTATE & CONSTRUCTION,,Rosemoor Hotel Properties LLC
REAL ESTATE & CONSTRUCTION,,Rosenwald Court Apartments
